districtid,monthid,dose1,dose2
TN_Theni,7,0,0
TN_Theni,8,0,0
TN_Theni,9,0,0
TN_Theni,10,0,0
TN_Theni,11,0,0
TN_Theni,12,8265,1718
TN_Theni,13,24334,2826
TN_Theni,14,16105,13429
TN_Theni,15,63498,3509
TN_Theni,16,112391,10540
TN_Theni,17,95230,20498
TN_Thiruvallur,1,0,0
TN_Thiruvallur,2,0,0
TN_Thiruvallur,3,0,0
TN_Thiruvallur,4,0,0
TN_Thiruvallur,5,0,0
TN_Thiruvallur,6,0,0
TN_Thiruvallur,7,0,0
TN_Thiruvallur,8,0,0
TN_Thiruvallur,9,0,0
TN_Thiruvallur,10,0,0
TN_Thiruvallur,11,0,0
TN_Thiruvallur,12,23569,2220
TN_Thiruvallur,13,45705,8462
TN_Thiruvallur,14,38331,30838
TN_Thiruvallur,15,100054,4656
TN_Thiruvallur,16,152653,24949
TN_Thiruvallur,17,137629,42455
TN_Thiruvallur,1,0,0
TN_Thiruvallur,2,0,0
TN_Thiruvallur,3,0,0
TN_Thiruvallur,4,0,0
TN_Thiruvallur,5,0,0
TN_Thiruvallur,6,0,0
TN_Thiruvallur,7,0,0
TN_Thiruvallur,8,0,0
TN_Thiruvallur,9,0,0
TN_Thiruvallur,10,0,0
TN_Thiruvallur,11,0,0
TN_Thiruvallur,12,23569,2220
TN_Thiruvallur,13,45705,8462
TN_Thiruvallur,14,38331,30838
TN_Thiruvallur,15,100054,4656
TN_Thiruvallur,16,152653,24949
TN_Thiruvallur,17,137629,42455
TN_Thiruvarur,1,0,0
TN_Thiruvarur,2,0,0
TN_Thiruvarur,3,0,0
TN_Thiruvarur,4,0,0
TN_Thiruvarur,5,0,0
TN_Thiruvarur,6,0,0
TN_Thiruvarur,7,0,0
TN_Thiruvarur,8,0,0
TN_Thiruvarur,9,0,0
TN_Thiruvarur,10,0,0
TN_Thiruvarur,11,0,0
TN_Thiruvarur,12,7103,1146
TN_Thiruvarur,13,14649,2061
TN_Thiruvarur,14,14406,11658
TN_Thiruvarur,15,65855,2495
TN_Thiruvarur,16,116872,9495
TN_Thiruvarur,17,109587,18653
TN_Thoothukkudi,1,0,0
TN_Thoothukkudi,2,0,0
TN_Thoothukkudi,3,0,0
TN_Thoothukkudi,4,0,0
TN_Thoothukkudi,5,0,0
TN_Thoothukkudi,6,0,0
TN_Thoothukkudi,7,0,0
TN_Thoothukkudi,8,0,0
TN_Thoothukkudi,9,0,0
TN_Thoothukkudi,10,0,0
TN_Thoothukkudi,11,0,0
TN_Thoothukkudi,12,8507,1315
TN_Thoothukkudi,13,15202,2850
TN_Thoothukkudi,14,12857,10868
TN_Thoothukkudi,15,56578,2732
TN_Thoothukkudi,16,74634,13462
TN_Thoothukkudi,17,65040,13481
TN_Thoothukkudi,1,0,0
TN_Thoothukkudi,2,0,0
TN_Thoothukkudi,3,0,0
TN_Thoothukkudi,4,0,0
TN_Thoothukkudi,5,0,0
TN_Thoothukkudi,6,0,0
TN_Thoothukkudi,7,0,0
TN_Thoothukkudi,8,0,0
TN_Thoothukkudi,9,0,0
TN_Thoothukkudi,10,0,0
TN_Thoothukkudi,11,0,0
TN_Thoothukkudi,12,8507,1315
TN_Thoothukkudi,13,15202,2850
TN_Thoothukkudi,14,12857,10868
TN_Thoothukkudi,15,56578,2732
TN_Thoothukkudi,16,74634,13462
TN_Thoothukkudi,17,65040,13481
TN_Tiruchirappalli,1,0,0
TN_Tiruchirappalli,2,0,0
TN_Tiruchirappalli,3,0,0
TN_Tiruchirappalli,4,0,0
TN_Tiruchirappalli,5,0,0
TN_Tiruchirappalli,6,0,0
TN_Tiruchirappalli,7,0,0
TN_Tiruchirappalli,8,0,0
TN_Tiruchirappalli,9,0,0
TN_Tiruchirappalli,10,0,0
TN_Tiruchirappalli,11,0,0
TN_Tiruchirappalli,12,24378,4056
TN_Tiruchirappalli,13,95788,13304
TN_Tiruchirappalli,14,62341,44727
TN_Tiruchirappalli,15,159340,6800
TN_Tiruchirappalli,16,223878,46115
TN_Tiruchirappalli,17,220585,65652
TN_Tirunelveli,1,0,0
TN_Tirunelveli,2,0,0
TN_Tirunelveli,3,0,0
TN_Tirunelveli,4,0,0
TN_Tirunelveli,5,0,0
TN_Tirunelveli,6,0,0
TN_Tirunelveli,7,0,0
TN_Tirunelveli,8,0,0
TN_Tirunelveli,9,0,0
TN_Tirunelveli,10,0,0
TN_Tirunelveli,11,0,0
TN_Tirunelveli,12,11447,1993
TN_Tirunelveli,13,29362,5438
TN_Tirunelveli,14,20597,18483
TN_Tirunelveli,15,82104,5005
TN_Tirunelveli,16,122254,18433
TN_Tirunelveli,17,105511,22693
TN_Tiruppur,1,0,0
TN_Tiruppur,2,0,0
TN_Tiruppur,3,0,0
TN_Tiruppur,4,0,0
TN_Tiruppur,5,0,0
TN_Tiruppur,6,0,0
TN_Tiruppur,7,0,0
TN_Tiruppur,8,0,0
TN_Tiruppur,9,0,0
TN_Tiruppur,10,0,0
TN_Tiruppur,11,0,0
TN_Tiruppur,12,16037,2908
TN_Tiruppur,13,68924,5486
TN_Tiruppur,14,31870,30264
TN_Tiruppur,15,142249,7440
TN_Tiruppur,16,230781,36457
TN_Tiruppur,17,256570,48949
TN_Tiruvannamalai,1,0,0
TN_Tiruvannamalai,2,0,0
TN_Tiruvannamalai,3,0,0
TN_Tiruvannamalai,4,0,0
TN_Tiruvannamalai,5,0,0
TN_Tiruvannamalai,6,0,0
TN_Tiruvannamalai,7,0,0
TN_Tiruvannamalai,8,0,0
TN_Tiruvannamalai,9,0,0
TN_Tiruvannamalai,10,0,0
TN_Tiruvannamalai,11,0,0
TN_Tiruvannamalai,12,10118,1732
TN_Tiruvannamalai,13,17748,3598
TN_Tiruvannamalai,14,17242,11266
TN_Tiruvannamalai,15,50978,3773
TN_Tiruvannamalai,16,107469,8860
TN_Tiruvannamalai,17,160005,17568
TN_Tiruvannamalai,1,0,0
TN_Tiruvannamalai,2,0,0
TN_Tiruvannamalai,3,0,0
TN_Tiruvannamalai,4,0,0
TN_Tiruvannamalai,5,0,0
TN_Tiruvannamalai,6,0,0
TN_Tiruvannamalai,7,0,0
TN_Tiruvannamalai,8,0,0
TN_Tiruvannamalai,9,0,0
TN_Tiruvannamalai,10,0,0
TN_Tiruvannamalai,11,0,0
TN_Tiruvannamalai,12,10118,1732
TN_Tiruvannamalai,13,17748,3598
TN_Tiruvannamalai,14,17242,11266
TN_Tiruvannamalai,15,50978,3773
TN_Tiruvannamalai,16,107469,8860
TN_Tiruvannamalai,17,160005,17568
TN_Vellore,1,0,0
TN_Vellore,2,0,0
TN_Vellore,3,0,0
TN_Vellore,4,0,0
TN_Vellore,5,0,0
TN_Vellore,6,0,0
TN_Vellore,7,0,0
TN_Vellore,8,0,0
TN_Vellore,9,0,0
TN_Vellore,10,0,0
TN_Vellore,11,0,0
TN_Vellore,12,23439,3940
TN_Vellore,13,70406,11857
TN_Vellore,14,37526,28809
TN_Vellore,15,59428,14468
TN_Vellore,16,109499,28840
TN_Vellore,17,96142,33063
TN_Viluppuram,1,0,0
TN_Viluppuram,2,0,0
TN_Viluppuram,3,0,0
TN_Viluppuram,4,0,0
TN_Viluppuram,5,0,0
TN_Viluppuram,6,0,0
TN_Viluppuram,7,0,0
TN_Viluppuram,8,0,0
TN_Viluppuram,9,0,0
TN_Viluppuram,10,0,0
TN_Viluppuram,11,0,0
TN_Viluppuram,12,28205,1971
TN_Viluppuram,13,44595,5025
TN_Viluppuram,14,20699,21802
TN_Viluppuram,15,67966,6799
TN_Viluppuram,16,120886,13899
TN_Viluppuram,17,148377,20904
TN_Virudhunagar,1,0,0
TN_Virudhunagar,2,0,0
TN_Virudhunagar,3,0,0
TN_Virudhunagar,4,0,0
TN_Virudhunagar,5,0,0
TN_Virudhunagar,6,0,0
TN_Virudhunagar,7,0,0
TN_Virudhunagar,8,0,0
TN_Virudhunagar,9,0,0
TN_Virudhunagar,10,0,0
TN_Virudhunagar,11,0,0
TN_Virudhunagar,12,15553,1458
TN_Virudhunagar,13,37922,5886
TN_Virudhunagar,14,20793,21729
TN_Virudhunagar,15,42089,2188
TN_Virudhunagar,16,76334,16018
TN_Virudhunagar,17,65546,18983
TN_Virudhunagar,1,0,0
TN_Virudhunagar,2,0,0
TN_Virudhunagar,3,0,0
TN_Virudhunagar,4,0,0
TN_Virudhunagar,5,0,0
TN_Virudhunagar,6,0,0
TN_Virudhunagar,7,0,0
TN_Virudhunagar,8,0,0
TN_Virudhunagar,9,0,0
TN_Virudhunagar,10,0,0
TN_Virudhunagar,11,0,0
TN_Virudhunagar,12,15553,1458
TN_Virudhunagar,13,37922,5886
TN_Virudhunagar,14,20793,21729
TN_Virudhunagar,15,42089,2188
TN_Virudhunagar,16,76334,16018
TN_Virudhunagar,17,65546,18983
TR_Dhalai,1,0,0
TR_Dhalai,2,0,0
TR_Dhalai,3,0,0
TR_Dhalai,4,0,0
TR_Dhalai,5,0,0
TR_Dhalai,6,0,0
TR_Dhalai,7,0,0
TR_Dhalai,8,0,0
TR_Dhalai,9,0,0
TR_Dhalai,10,0,0
TR_Dhalai,11,0,0
TR_Dhalai,12,7342,4823
TR_Dhalai,13,51687,6352
TR_Dhalai,14,21974,33763
TR_Dhalai,15,13302,688
TR_Dhalai,16,106746,8840
TR_Dhalai,17,41898,9135
TR_Gomati,1,0,0
TR_Gomati,2,0,0
TR_Gomati,3,0,0
TR_Gomati,4,0,0
TR_Gomati,5,0,0
TR_Gomati,6,0,0
TR_Gomati,7,0,0
TR_Gomati,8,0,0
TR_Gomati,9,0,0
TR_Gomati,10,0,0
TR_Gomati,11,0,0
TR_Gomati,12,7409,3818
TR_Gomati,13,55210,4286
TR_Gomati,14,23090,38232
TR_Gomati,15,25233,790
TR_Gomati,16,114195,19820
TR_Gomati,17,39576,10531
TR_Khowai,1,0,0
TR_Khowai,2,0,0
TR_Khowai,3,0,0
TR_Khowai,4,0,0
TR_Khowai,5,0,0
TR_Khowai,6,0,0
TR_Khowai,7,0,0
TR_Khowai,8,0,0
TR_Khowai,9,0,0
TR_Khowai,10,0,0
TR_Khowai,11,0,0
TR_Khowai,12,5526,3853
TR_Khowai,13,34567,3374
TR_Khowai,14,25123,24152
TR_Khowai,15,4254,169
TR_Khowai,16,68938,11333
TR_Khowai,17,46080,15768
TR_North Tripura,1,0,0
TR_North Tripura,2,0,0
TR_North Tripura,3,0,0
TR_North Tripura,4,0,0
TR_North Tripura,5,0,0
TR_North Tripura,6,0,0
TR_North Tripura,7,0,0
TR_North Tripura,8,0,0
TR_North Tripura,9,0,0
TR_North Tripura,10,0,0
TR_North Tripura,11,0,0
TR_North Tripura,12,6795,4045
TR_North Tripura,13,72137,5635
TR_North Tripura,14,26297,61541
TR_North Tripura,15,4234,433
TR_North Tripura,16,139704,7602
TR_North Tripura,17,19571,9496
TR_Sipahijala,1,0,0
TR_Sipahijala,2,0,0
TR_Sipahijala,3,0,0
TR_Sipahijala,4,0,0
TR_Sipahijala,5,0,0
TR_Sipahijala,6,0,0
TR_Sipahijala,7,0,0
TR_Sipahijala,8,0,0
TR_Sipahijala,9,0,0
TR_Sipahijala,10,0,0
TR_Sipahijala,11,0,0
TR_Sipahijala,12,7970,4930
TR_Sipahijala,13,84275,5527
TR_Sipahijala,14,23139,39969
TR_Sipahijala,15,11087,1590
TR_Sipahijala,16,141051,33018
TR_Sipahijala,17,49701,19486
TR_South Tripura,1,0,0
TR_South Tripura,2,0,0
TR_South Tripura,3,0,0
TR_South Tripura,4,0,0
TR_South Tripura,5,0,0
TR_South Tripura,6,0,0
TR_South Tripura,7,0,0
TR_South Tripura,8,0,0
TR_South Tripura,9,0,0
TR_South Tripura,10,0,0
TR_South Tripura,11,0,0
TR_South Tripura,12,14060,6958
TR_South Tripura,13,81237,10476
TR_South Tripura,14,25603,66281
TR_South Tripura,15,38785,139
TR_South Tripura,16,112113,5750
TR_South Tripura,17,18369,12194
TR_Unokoti,1,0,0
TR_Unokoti,2,0,0
TR_Unokoti,3,0,0
TR_Unokoti,4,0,0
TR_Unokoti,5,0,0
TR_Unokoti,6,0,0
TR_Unokoti,7,0,0
TR_Unokoti,8,0,0
TR_Unokoti,9,0,0
TR_Unokoti,10,0,0
TR_Unokoti,11,0,0
TR_Unokoti,12,3318,2083
TR_Unokoti,13,43052,2515
TR_Unokoti,14,14680,20911
TR_Unokoti,15,4316,325
TR_Unokoti,16,69591,12564
TR_Unokoti,17,30925,9794
TR_West Tripura,1,0,0
TR_West Tripura,2,0,0
TR_West Tripura,3,0,0
TR_West Tripura,4,0,0
TR_West Tripura,5,0,0
TR_West Tripura,6,0,0
TR_West Tripura,7,0,0
TR_West Tripura,8,0,0
TR_West Tripura,9,0,0
TR_West Tripura,10,0,0
TR_West Tripura,11,0,0
TR_West Tripura,12,19000,16732
TR_West Tripura,13,191884,12461
TR_West Tripura,14,73419,122639
TR_West Tripura,15,82886,7174
TR_West Tripura,16,192624,57101
TR_West Tripura,17,78199,67356
UP_Agra,1,0,0
UP_Agra,2,0,0
UP_Agra,3,0,0
UP_Agra,4,0,0
UP_Agra,5,0,0
UP_Agra,6,0,0
UP_Agra,7,0,0
UP_Agra,8,0,0
UP_Agra,9,0,0
UP_Agra,10,0,0
UP_Agra,11,0,0
UP_Agra,12,30687,11455
UP_Agra,13,143019,23024
UP_Agra,14,78623,47536
UP_Agra,15,262401,9691
UP_Agra,16,306449,56223
UP_Agra,17,327325,81548
UP_Aligarh,1,0,0
UP_Aligarh,2,0,0
UP_Aligarh,3,0,0
UP_Aligarh,4,0,0
UP_Aligarh,5,0,0
UP_Aligarh,6,0,0
UP_Aligarh,7,0,0
UP_Aligarh,8,0,0
UP_Aligarh,9,0,0
UP_Aligarh,10,0,0
UP_Aligarh,11,0,0
UP_Aligarh,12,22071,9305
UP_Aligarh,13,96113,15424
UP_Aligarh,14,56549,32495
UP_Aligarh,15,180263,11613
UP_Aligarh,16,173789,40668
UP_Aligarh,17,238406,45801
UP_Ambedkar Nagar,1,0,0
UP_Ambedkar Nagar,2,0,0
UP_Ambedkar Nagar,3,0,0
UP_Ambedkar Nagar,4,0,0
UP_Ambedkar Nagar,5,0,0
UP_Ambedkar Nagar,6,0,0
UP_Ambedkar Nagar,7,0,0
UP_Ambedkar Nagar,8,0,0
UP_Ambedkar Nagar,9,0,0
UP_Ambedkar Nagar,10,0,0
UP_Ambedkar Nagar,11,0,0
UP_Ambedkar Nagar,12,11618,6521
UP_Ambedkar Nagar,13,58246,6920
UP_Ambedkar Nagar,14,22105,15917
UP_Ambedkar Nagar,15,57736,6662
UP_Ambedkar Nagar,16,159867,25589
UP_Ambedkar Nagar,17,182658,18808
UP_Amethi,1,0,0
UP_Amethi,2,0,0
UP_Amethi,3,0,0
UP_Amethi,4,0,0
UP_Amethi,5,0,0
UP_Amethi,6,0,0
UP_Amethi,7,0,0
UP_Amethi,8,0,0
UP_Amethi,9,0,0
UP_Amethi,10,0,0
UP_Amethi,11,0,0
UP_Amethi,12,10308,6788
UP_Amethi,13,75752,10469
UP_Amethi,14,22276,17643
UP_Amethi,15,54741,4946
UP_Amethi,16,125931,16617
UP_Amethi,17,177746,41665
UP_Amroha,1,0,0
UP_Amroha,2,0,0
UP_Amroha,3,0,0
UP_Amroha,4,0,0
UP_Amroha,5,0,0
UP_Amroha,6,0,0
UP_Amroha,7,0,0
UP_Amroha,8,0,0
UP_Amroha,9,0,0
UP_Amroha,10,0,0
UP_Amroha,11,0,0
UP_Amroha,12,7139,4214
UP_Amroha,13,48119,5755
UP_Amroha,14,20195,12353
UP_Amroha,15,57178,7010
UP_Amroha,16,117328,17846
UP_Amroha,17,135677,20900
UP_Auraiya,1,0,0
UP_Auraiya,2,0,0
UP_Auraiya,3,0,0
UP_Auraiya,4,0,0
UP_Auraiya,5,0,0
UP_Auraiya,6,0,0
UP_Auraiya,7,0,0
UP_Auraiya,8,0,0
UP_Auraiya,9,0,0
UP_Auraiya,10,0,0
UP_Auraiya,11,0,0
UP_Auraiya,12,8983,4507
UP_Auraiya,13,35826,9052
UP_Auraiya,14,10922,9819
UP_Auraiya,15,36066,2766
UP_Auraiya,16,81341,14276
UP_Auraiya,17,122956,10735
UP_Ayodhya,1,0,0
UP_Ayodhya,2,0,0
UP_Ayodhya,3,0,0
UP_Ayodhya,4,0,0
UP_Ayodhya,5,0,0
UP_Ayodhya,6,0,0
UP_Ayodhya,7,0,0
UP_Ayodhya,8,0,0
UP_Ayodhya,9,0,0
UP_Ayodhya,10,0,0
UP_Ayodhya,11,0,0
UP_Ayodhya,12,10249,9759
UP_Ayodhya,13,58231,12014
UP_Ayodhya,14,38222,17743
UP_Ayodhya,15,107898,7132
UP_Ayodhya,16,164988,23488
UP_Ayodhya,17,166689,39553
UP_Azamgarh,1,0,0
UP_Azamgarh,2,0,0
UP_Azamgarh,3,0,0
UP_Azamgarh,4,0,0
UP_Azamgarh,5,0,0
UP_Azamgarh,6,0,0
UP_Azamgarh,7,0,0
UP_Azamgarh,8,0,0
UP_Azamgarh,9,0,0
UP_Azamgarh,10,0,0
UP_Azamgarh,11,0,0
UP_Azamgarh,12,19548,11003
UP_Azamgarh,13,109773,12468
UP_Azamgarh,14,38912,23486
UP_Azamgarh,15,184884,10948
UP_Azamgarh,16,302346,49266
UP_Azamgarh,17,358730,54034
UP_Baghpat,1,0,0
UP_Baghpat,2,0,0
UP_Baghpat,3,0,0
UP_Baghpat,4,0,0
UP_Baghpat,5,0,0
UP_Baghpat,6,0,0
UP_Baghpat,7,0,0
UP_Baghpat,8,0,0
UP_Baghpat,9,0,0
UP_Baghpat,10,0,0
UP_Baghpat,11,0,0
UP_Baghpat,12,8572,4417
UP_Baghpat,13,72351,3994
UP_Baghpat,14,31426,19121
UP_Baghpat,15,102469,5354
UP_Baghpat,16,132850,21275
UP_Baghpat,17,116712,34483
UP_Bahraich,1,0,0
UP_Bahraich,2,0,0
UP_Bahraich,3,0,0
UP_Bahraich,4,0,0
UP_Bahraich,5,0,0
UP_Bahraich,6,0,0
UP_Bahraich,7,0,0
UP_Bahraich,8,0,0
UP_Bahraich,9,0,0
UP_Bahraich,10,0,0
UP_Bahraich,11,0,0
UP_Bahraich,12,24141,9804
UP_Bahraich,13,147288,14093
UP_Bahraich,14,26949,36230
UP_Bahraich,15,129910,7430
UP_Bahraich,16,309492,28651
UP_Bahraich,17,289144,33641
UP_Ballia,1,0,0
UP_Ballia,2,0,0
UP_Ballia,3,0,0
UP_Ballia,4,0,0
UP_Ballia,5,0,0
UP_Ballia,6,0,0
UP_Ballia,7,0,0
UP_Ballia,8,0,0
UP_Ballia,9,0,0
UP_Ballia,10,0,0
UP_Ballia,11,0,0
UP_Ballia,12,14542,6642
UP_Ballia,13,77661,12353
UP_Ballia,14,46871,24790
UP_Ballia,15,55633,8732
UP_Ballia,16,127420,28283
UP_Ballia,17,203155,36843
UP_Balrampur1,1,0,0
UP_Balrampur1,2,0,0
UP_Balrampur1,3,0,0
UP_Balrampur1,4,0,0
UP_Balrampur1,5,0,0
UP_Balrampur1,6,0,0
UP_Balrampur1,7,0,0
UP_Balrampur1,8,0,0
UP_Balrampur1,9,0,0
UP_Balrampur1,10,0,0
UP_Balrampur1,11,0,0
UP_Balrampur1,12,16742,8892
UP_Balrampur1,13,99920,5667
UP_Balrampur1,14,38067,27548
UP_Balrampur1,15,68455,9830
UP_Balrampur1,16,133760,27822
UP_Balrampur1,17,181193,30352
UP_Banda,1,0,0
UP_Banda,2,0,0
UP_Banda,3,0,0
UP_Banda,4,0,0
UP_Banda,5,0,0
UP_Banda,6,0,0
UP_Banda,7,0,0
UP_Banda,8,0,0
UP_Banda,9,0,0
UP_Banda,10,0,0
UP_Banda,11,0,0
UP_Banda,12,7948,4499
UP_Banda,13,57707,6809
UP_Banda,14,15128,10040
UP_Banda,15,65359,1833
UP_Banda,16,116239,11468
UP_Banda,17,146349,16183
UP_Barabanki,1,0,0
UP_Barabanki,2,0,0
UP_Barabanki,3,0,0
UP_Barabanki,4,0,0
UP_Barabanki,5,0,0
UP_Barabanki,6,0,0
UP_Barabanki,7,0,0
UP_Barabanki,8,0,0
UP_Barabanki,9,0,0
UP_Barabanki,10,0,0
UP_Barabanki,11,0,0
UP_Barabanki,12,14942,14372
UP_Barabanki,13,74585,10030
UP_Barabanki,14,28851,19728
UP_Barabanki,15,140691,7686
UP_Barabanki,16,241977,22304
UP_Barabanki,17,240901,25220
UP_Bareilly,1,0,0
UP_Bareilly,2,0,0
UP_Bareilly,3,0,0
UP_Bareilly,4,0,0
UP_Bareilly,5,0,0
UP_Bareilly,6,0,0
UP_Bareilly,7,0,0
UP_Bareilly,8,0,0
UP_Bareilly,9,0,0
UP_Bareilly,10,0,0
UP_Bareilly,11,0,0
UP_Bareilly,12,23881,17705
UP_Bareilly,13,147743,18487
UP_Bareilly,14,98982,43557
UP_Bareilly,15,228047,21666
UP_Bareilly,16,250921,49673
UP_Bareilly,17,296969,73382
UP_Basti,1,0,0
UP_Basti,2,0,0
UP_Basti,3,0,0
UP_Basti,4,0,0
UP_Basti,5,0,0
UP_Basti,6,0,0
UP_Basti,7,0,0
UP_Basti,8,0,0
UP_Basti,9,0,0
UP_Basti,10,0,0
UP_Basti,11,0,0
UP_Basti,12,12873,8549
UP_Basti,13,103802,11013
UP_Basti,14,26553,17065
UP_Basti,15,117536,2296
UP_Basti,16,189583,30281
UP_Basti,17,203512,31951
UP_Bhadohi,1,0,0
UP_Bhadohi,2,0,0
UP_Bhadohi,3,0,0
UP_Bhadohi,4,0,0
UP_Bhadohi,5,0,0
UP_Bhadohi,6,0,0
UP_Bhadohi,7,0,0
UP_Bhadohi,8,0,0
UP_Bhadohi,9,0,0
UP_Bhadohi,10,0,0
UP_Bhadohi,11,0,0
UP_Bhadohi,12,5907,3518
UP_Bhadohi,13,62819,3042
UP_Bhadohi,14,23532,18679
UP_Bhadohi,15,52230,4503
UP_Bhadohi,16,112580,15466
UP_Bhadohi,17,120171,19590
UP_Bijnor,1,0,0
UP_Bijnor,2,0,0
UP_Bijnor,3,0,0
UP_Bijnor,4,0,0
UP_Bijnor,5,0,0
UP_Bijnor,6,0,0
UP_Bijnor,7,0,0
UP_Bijnor,8,0,0
UP_Bijnor,9,0,0
UP_Bijnor,10,0,0
UP_Bijnor,11,0,0
UP_Bijnor,12,17433,10004
UP_Bijnor,13,103554,20599
UP_Bijnor,14,38802,25439
UP_Bijnor,15,130490,11171
UP_Bijnor,16,269482,39083
UP_Bijnor,17,289268,46517
UP_Budaun,1,0,0
UP_Budaun,2,0,0
UP_Budaun,3,0,0
UP_Budaun,4,0,0
UP_Budaun,5,0,0
UP_Budaun,6,0,0
UP_Budaun,7,0,0
UP_Budaun,8,0,0
UP_Budaun,9,0,0
UP_Budaun,10,0,0
UP_Budaun,11,0,0
UP_Budaun,12,16242,8313
UP_Budaun,13,109114,8505
UP_Budaun,14,36872,20985
UP_Budaun,15,48939,6049
UP_Budaun,16,117974,22214
UP_Budaun,17,194685,30603
UP_Bulandshahr,1,0,0
UP_Bulandshahr,2,0,0
UP_Bulandshahr,3,0,0
UP_Bulandshahr,4,0,0
UP_Bulandshahr,5,0,0
UP_Bulandshahr,6,0,0
UP_Bulandshahr,7,0,0
UP_Bulandshahr,8,0,0
UP_Bulandshahr,9,0,0
UP_Bulandshahr,10,0,0
UP_Bulandshahr,11,0,0
UP_Bulandshahr,12,26449,10199
UP_Bulandshahr,13,96680,19031
UP_Bulandshahr,14,52408,36282
UP_Bulandshahr,15,197581,13603
UP_Bulandshahr,16,318539,41340
UP_Bulandshahr,17,316708,45592
UP_Chandauli,1,0,0
UP_Chandauli,2,0,0
UP_Chandauli,3,0,0
UP_Chandauli,4,0,0
UP_Chandauli,5,0,0
UP_Chandauli,6,0,0
UP_Chandauli,7,0,0
UP_Chandauli,8,0,0
UP_Chandauli,9,0,0
UP_Chandauli,10,0,0
UP_Chandauli,11,0,0
UP_Chandauli,12,11154,4477
UP_Chandauli,13,54933,7094
UP_Chandauli,14,26245,13043
UP_Chandauli,15,49166,3676
UP_Chandauli,16,108391,15227
UP_Chandauli,17,159645,17075
UP_Chitrakoot,1,0,0
UP_Chitrakoot,2,0,0
UP_Chitrakoot,3,0,0
UP_Chitrakoot,4,0,0
UP_Chitrakoot,5,0,0
UP_Chitrakoot,6,0,0
UP_Chitrakoot,7,0,0
UP_Chitrakoot,8,0,0
UP_Chitrakoot,9,0,0
UP_Chitrakoot,10,0,0
UP_Chitrakoot,11,0,0
UP_Chitrakoot,12,5059,2048
UP_Chitrakoot,13,28565,3878
UP_Chitrakoot,14,10121,4516
UP_Chitrakoot,15,21124,580
UP_Chitrakoot,16,83812,4824
UP_Chitrakoot,17,108409,8477
UP_Deoria,1,0,0
UP_Deoria,2,0,0
UP_Deoria,3,0,0
UP_Deoria,4,0,0
UP_Deoria,5,0,0
UP_Deoria,6,0,0
UP_Deoria,7,0,0
UP_Deoria,8,0,0
UP_Deoria,9,0,0
UP_Deoria,10,0,0
UP_Deoria,11,0,0
UP_Deoria,12,15540,9714
UP_Deoria,13,93917,10857
UP_Deoria,14,39664,25716
UP_Deoria,15,73623,7150
UP_Deoria,16,184752,32363
UP_Deoria,17,210168,48878
UP_Etah,1,0,0
UP_Etah,2,0,0
UP_Etah,3,0,0
UP_Etah,4,0,0
UP_Etah,5,0,0
UP_Etah,6,0,0
UP_Etah,7,0,0
UP_Etah,8,0,0
UP_Etah,9,0,0
UP_Etah,10,0,0
UP_Etah,11,0,0
UP_Etah,12,9870,4625
UP_Etah,13,42056,6048
UP_Etah,14,15480,9352
UP_Etah,15,37235,2014
UP_Etah,16,99739,13307
UP_Etah,17,135879,17897
UP_Etawah,1,0,0
UP_Etawah,2,0,0
UP_Etawah,3,0,0
UP_Etawah,4,0,0
UP_Etawah,5,0,0
UP_Etawah,6,0,0
UP_Etawah,7,0,0
UP_Etawah,8,0,0
UP_Etawah,9,0,0
UP_Etawah,10,0,0
UP_Etawah,11,0,0
UP_Etawah,12,11029,6685
UP_Etawah,13,53283,9293
UP_Etawah,14,15447,12589
UP_Etawah,15,43041,4669
UP_Etawah,16,100691,14064
UP_Etawah,17,130574,16349
UP_Farrukhabad,1,0,0
UP_Farrukhabad,2,0,0
UP_Farrukhabad,3,0,0
UP_Farrukhabad,4,0,0
UP_Farrukhabad,5,0,0
UP_Farrukhabad,6,0,0
UP_Farrukhabad,7,0,0
UP_Farrukhabad,8,0,0
UP_Farrukhabad,9,0,0
UP_Farrukhabad,10,0,0
UP_Farrukhabad,11,0,0
UP_Farrukhabad,12,11881,3365
UP_Farrukhabad,13,55067,11569
UP_Farrukhabad,14,18980,20591
UP_Farrukhabad,15,42020,4047
UP_Farrukhabad,16,102540,10144
UP_Farrukhabad,17,142755,16265
UP_Fatehpur,1,0,0
UP_Fatehpur,2,0,0
UP_Fatehpur,3,0,0
UP_Fatehpur,4,0,0
UP_Fatehpur,5,0,0
UP_Fatehpur,6,0,0
UP_Fatehpur,7,0,0
UP_Fatehpur,8,0,0
UP_Fatehpur,9,0,0
UP_Fatehpur,10,0,0
UP_Fatehpur,11,0,0
UP_Fatehpur,12,14817,8813
UP_Fatehpur,13,78985,12307
UP_Fatehpur,14,19982,15614
UP_Fatehpur,15,43854,6871
UP_Fatehpur,16,156551,22045
UP_Fatehpur,17,254665,33553
UP_Firozabad,1,0,0
UP_Firozabad,2,0,0
UP_Firozabad,3,0,0
UP_Firozabad,4,0,0
UP_Firozabad,5,0,0
UP_Firozabad,6,0,0
UP_Firozabad,7,0,0
UP_Firozabad,8,0,0
UP_Firozabad,9,0,0
UP_Firozabad,10,0,0
UP_Firozabad,11,0,0
UP_Firozabad,12,14005,4304
UP_Firozabad,13,73941,10650
